CATEGORY,DISTRICT,LAT,LNG,NAME,POSTCODE,ROAD
Residences,GALOLHU,4.176323866,73.51230294,LAFIET,20117,ALIKILEGEFAANU MAGU
Residences,MAAFANNU,4.173595273,73.50619018,LAGAN,20268,KOARU KENDI MAGU
Residences,GALOLHU,4.174887343,73.51317465,LAGANAA,20100,MAJEEDHEE MAGU
Residences,MAAFANNU,4.177682809,73.50797385,LAGGAA HURAA,20224,FAREEDHEE MAGU
Residences,MAAFANNU,4.177618607,73.50532651,LAGOON VIEW,20284,RABEE EE HINGUN
Residences,MAAFANNU,4.174130292,73.50304931,LAIHAA,20339,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.177310972,73.50810796,LAINOOFARUGE,20225,FAREEDHEE MAGU
Residences,HENVEIRU,4.176192787,73.5158354,LAINOOFARUMAAGE,20033,DHUNBURI MAGU
Residences,GALOLHU,4.173033502,73.51037174,LAKE,20147,HALAVELI GOALHI
Residences,HENVEIRU,4.172319251,73.51584077,LAKE SIDE,20051,JANAVAREE HINGUN
Residences,MACHCHANGOLHI,4.174400476,73.50968783,LAKE WOOD,20162,DHANBURUH MAGU
Residences,GALOLHU,4.176069733,73.51260871,LAKEERU,20117,HUSNUHEENA MAGU
Residences,MACHCHANGOLHI,4.176109859,73.50935519,LAKSHANAA,20194,CHAANDHANEE MAGU
Residences,MAAFANNU,4.173458843,73.50543389,LAMHAA,20301,JAVAAHIRU HINGUN
Residences,GALOLHU,4.175077275,73.51130247,LAMINA,20131,MAJEEDHEE MAGU
Residences,MAAFANNU,4.173143182,73.50261211,LAMPS AIR,20341,GANDHAKOALHI MAGU
Residences,MAAFANNU,4.173255536,73.50576371,LAND OF GARDEN,20269,ALAMAA GOALHI
Residences,HENVEIRU,4.177281547,73.51654619,LANDHOOGE,20028,AMEER AHMED MAGU
Residences,HENVEIRU,4.177268171,73.51659179,LANDHOOGE IRUMATHEE BAI,20028,AMEER AHMED MAGU
Residences,MAAFANNU,4.176556599,73.50482489,LANE VILLA,20289,MUNIYAA MAGU
Residences,GALOLHU,4.172787393,73.51031542,LANKA,20150,SITHTHIMAAVAA HINGUN
Residences,MAAFANNU,4.174694737,73.50463986,LANSIMOO VILLA,20296,UNIGAS MAGU
Residences,MAAFANNU,4.174625184,73.50466664,LANSIMOOGE,20296,UNIGAS MAGU
Residences,MAAFANNU,4.174753589,73.50462109,LANSIMOOGE AAGE,20296,UNIGAS MAGU
Residences,HENVEIRU,4.173680876,73.51604998,LANTERN,20043,JANAVAREE MAGU
Residences,HENVEIRU,4.173461518,73.514615,LAPWING,20062,SOSUN MAGU
Residences,HENVEIRU,4.174336274,73.51536602,LARK,20042,KAASINJEE MAGU
Residences,HENVEIRU,4.173953736,73.51668835,LASER BEAM,20020,LANSIMOO GOALHI
Residences,MAAFANNU,4.17582095,73.50582808,LAST PINK,20263,FAREEDHEE MAGU
Residences,HENVEIRU,4.172658989,73.51463914,LATEST,20074,IRUDHEYMAA HINGUN
Residences,MAAFANNU,4.178469283,73.50988626,LATHEEFA AABAADHU,20190,KARANKAA MAGU
Residences,GALOLHU,4.172337977,73.51369232,LATONIA,20091,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.174956896,73.51766735,LAUREL,20006,ABADHAH UFAA HINGUN
Residences,MAAFANNU,4.17612591,73.50324512,LAVENDER,20336,SHAHEEDH ALI HINGUN
Residences,HENVEIRU,4.176655577,73.51701826,LAVENDLY,20015,FINIFENMAA GOALHI
Residences,HENVEIRU,4.176642201,73.5170424,LAVENDLY AAGE,20015,FINIFENMAA GOALHI
Residences,MACHCHANGOLHI,4.172364728,73.50758761,LAVISH,20237,BURUZU MAGU
Residences,HENVEIRU,4.17394571,73.51681709,LAW COMMISSION OF MALDIVES,20020,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175165553,73.5041678,LEAD HOUSE,20314,IRAMAA MAGU
Residences,MACHCHANGOLHI,4.174154368,73.50727379,LEAVES,20243,MAAVEYO GOALHI
Residences,MAAFANNU,4.177728286,73.50364476,LEELAA MANZIL,20332,HAVEEREE HINGUN
Residences,HENVEIRU,4.174542256,73.51637453,LEEMAA,20038,MAJEEDHEE MAGU
Residences,MAAFANNU,4.172736567,73.50596497,LEENIA,20270,KOARU KENDI HINGUN
Residences,MAAFANNU,4.17269109,73.50596492,LEENIA DHEKUNUBAI,20270,KOARU KENDI HINGUN
Residences,GALOLHU,4.173416041,73.51367086,LEESIDE,20089,SHABNAM MAGU
Residences,MAAFANNU,4.174560982,73.50522459,LEEVAAN,20293,MIRIYAAS MAGU
Residences,GALOLHU,4.175331408,73.51187646,LEEWARD,20131,ALIKILEGEFAANU MAGU
Residences,MAAFANNU,4.178640488,73.507424,LEHERI,20221,FIYAATHOSHI HINGUN
Residences,GALOLHU,4.175925278,73.51105839,LEMEENA,20130,NEELOAFARU MAGU
Residences,MAAFANNU,4.174823141,73.50566983,LEMON TREE,20276,ASAREE HINGUN
Residences,MACHCHANGOLHI,4.174231946,73.50884557,LENTAANAA,20174,GUMREE GOALHI
Residences,MAAFANNU,4.177870065,73.50930959,LERISSAA,20191,FAREEDHEE MAGU
Residences,GALOLHU,4.173001401,73.51158142,LEYKOKAA VILLA,20121,BODURASGEFAANU MAGU
Residences,HENVEIRU,4.173255536,73.51564497,LEYKOKAAGE,20046,RAIYVILAA MAGU
Residences,HENVEIRU,4.172907773,73.5160017,LEYSAN,20048,JANAVAREE MAGU
Residences,HENVEIRU,4.176315841,73.51400882,LHAIMAGU,20083,KARANKAA MAGU
Residences,HENVEIRU,4.176139285,73.5141778,LHAIMAGUGE,20083,VIOLET GOALHI
Residences,MAAFANNU,4.177426001,73.50774854,LHAKURI,20224,BENTHEYO GOALHI
Residences,HENVEIRU,4.176880284,73.51628333,LHAREETHI AAGE,20028,SEESAN MAGU
Residences,HENVEIRU,4.176778631,73.51644695,LHAREETHIGE,20028,SANDHUBARAKAA GOALHI
Retail Outlets and Supermarkets,MAAFANNU,4.179606191,73.50786924,LHAVAIYNI ATOLL FIHAARA,20215,BODUTHAKURUFAANU MAGU
Residences,MACHCHANGOLHI,4.173932335,73.50663543,LHOHAAR,20244,KOARU KENDI MAGU
Residences,HENVEIRU,4.174748238,73.51445675,LHOHEEGE,20070,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.173616674,73.50829303,LHOSGASDHOSHUGE,20201,DHEVINA MAGU
Residences,HENVEIRU,4.173926985,73.5166052,LHOSMAAGE,20020,LANSIMOO GOALHI
Residences,GALOLHU,4.174732188,73.51047635,LIAN,20139,RANVILAA GOALHI
Residences,GALOLHU,4.171944737,73.51370305,LIANA,20092,BURUZU MAGU
Residences,HENVEIRU,4.174681361,73.51406246,LIBERTY,20071,MAJEEDHEE MAGU
Residences,MAAFANNU,4.172771343,73.50481689,LIDO,20303,HILAALEE MAGU
Residences,GALOLHU,4.172600137,73.51223856,LIFADHOO,20108,RUHKENDIYA HINGUN
Residences,GALOLHU,4.172798094,73.51230294,LIFE,20108,HUVAFENEE GOALHI
Residences,MAAFANNU,4.174700087,73.50342755,LIFE SEA,20327,SABUDHELI MAGU
Residences,MAAFANNU,4.174895369,73.50457817,LIGHT BLUE,20296,FULOONIYAA MAGU
Residences,MAAFANNU,4.174962246,73.50455672,LIGHT BREEZE,20296,UNIGAS MAGU
Residences,HENVEIRU,4.175652419,73.51642281,LIGHT CLOUD,20032,VIOLET MAGU
Residences,MACHCHANGOLHI,4.177332373,73.50901186,LIGHT CORNER,20192,KENEREE MAGU
Residences,MAAFANNU,4.178455907,73.50994527,LIGHT GARDEN,20190,DHANBU GOALHI
Residences,GALOLHU,4.172346002,73.51286352,LIGHT GREEN,20109,KOIMALAA HINGUN
Residences,GALOLHU,4.17215607,73.50969583,LIGHT GREY,20151,RAH DHEBAI HINGUN
Residences,HENVEIRU,4.173991187,73.51458013,LIGHT HOUSE,20071,SOSUN MAGU
Residences,HENVEIRU,4.175545416,73.51578176,LIGHT LINE,20037,THANDIRAIYMAA GOALHI
Residences,HENVEIRU,4.17690971,73.51582468,LIGHT NIGHT,20030,KASTHOORI  MAGU
Residences,GALOLHU,4.175700571,73.51050854,LIGHT ROOM,20138,RAH DHEBAI MAGU
Residences,HENVEIRU,4.174681361,73.51404905,LIGHT ROSE,20071,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175176253,73.50457281,LIGHT SHADOW,20295,ALHIVILAA MAGU
Residences,MAAFANNU,4.173421392,73.50620364,LIGHT SIGNAL,20268,KOARU KENDI MAGU
Residences,GALOLHU,4.173038853,73.51066674,LIGHT SKY,20141,SABUDHERIYAA MAGU
Residences,HENVEIRU,4.175034473,73.51751179,LIGHT STAR,20005,ABADHAH UFAA HINGUN
Residences,MAAFANNU,4.174009913,73.50274354,LIGHT VIEW,20340,BLUEKIYA  MAGU
Residences,HENVEIRU,4.176026932,73.51506829,LIGHT VILLA,20037,SOSUN MAGU
Residences,HENVEIRU,4.173857432,73.51451308,LIGHT ZONE,20071,MUTHEE GOALHI
Residences,GALOLHU,4.172720516,73.51300567,LIGHTNING VILLA,20107,HUVAFENEE GOALHI
Residences,HENVEIRU,4.175807574,73.51544648,LILAC,20037,DHONHURAA GOALHI
Residences,HENVEIRU,4.176222213,73.51603389,LILAC HOUSE,20031,DHUNBURI MAGU
Residences,HENVEIRU,4.171348189,73.51426363,LILAC ROSE,20076,KASHIMAA HINGUN
Residences,HENVEIRU,4.173292987,73.51482958,LILAC VIEW,20062,KAASINJEE MAGU
Residences,HENVEIRU,4.175417011,73.51332217,LILAC VILLA,20086,HADHEEBEE MAGU
Residences,MAAFANNU,4.178415781,73.50549549,LILIES,20279,HAVEEREE HINGUN
Residences,MAAFANNU,4.176059033,73.50466673,LILIUM,20291,NEDHUN GOALHI
Residences,MACHCHANGOLHI,4.174411177,73.50785588,LILY,20231,DHILBAHAARU MAGU
Residences,HENVEIRU,4.175949354,73.51436824,LILY FEHI,20083,ABADHAH FEHI MAGU
Residences,MACHCHANGOLHI,4.174277422,73.50776464,LILY GAS,20231,DHILBAHAARU MAGU
Residences,MACHCHANGOLHI,4.172626888,73.50744545,LILY KOALHI,20237,ISKANDHARU MAGU
Residences,HENVEIRU,4.172864971,73.51450503,LILY NIGHT,20062,SOSUN MAGU
Residences,MACHCHANGOLHI,4.172525234,73.50738645,LILY OF THE VALLEY,20237,ISKANDHARU MAGU
Residences,MAAFANNU,4.177570456,73.50495636,LILY PARK,20285,GANDHAKOALHI MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179539314,73.50979507,LILY STORE,20182,MOHAMED ISMAIL DIDI GOALHI
Residences,MACHCHANGOLHI,4.173852082,73.50676149,LILY VILLA,20244,GULAABEE MAGU
Residences,MACHCHANGOLHI,4.175376885,73.50833595,LILYGE,20228,MAJEEDHEE MAGU
Residences,HENVEIRU,4.174603783,73.51639867,LILYMAAGE,20038,MAJEEDHEE MAGU
Residences,HENVEIRU,4.174676011,73.51643622,LILYMAAGE AAGE,20038,MAJEEDHEE MAGU
Residences,MAAFANNU,4.177629307,73.50945711,LIMARIK,20191,KENEREE MAGU
Residences,MACHCHANGOLHI,4.173611323,73.50655501,LINAATEY,20245,SAIMAA GOALHI
Residences,MAAFANNU,4.173616674,73.50576639,LINK HOUSE,20268,MUIVEYO MAGU
Residences,MAAFANNU,4.176374693,73.50326394,LINKIA,20336,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.173006752,73.50550085,LINNET,20302,JAVAAHIRU HINGUN
Residences,GALOLHU,4.173589923,73.51219296,LISAAN,20119,SAHARAA MAGU
Residences,MACHCHANGOLHI,4.174239971,73.50972797,LISBON,20163,DHANBURUH MAGU
Residences,MAAFANNU,4.17770956,73.50525677,LISMATA,20285,RABEE EE HINGUN
Residences,MAAFANNU,4.176770606,73.50552231,LITTLE HUT,20288,SHAARIU VARUDHEE
Residences,MACHCHANGOLHI,4.173287637,73.50866591,LITTLE ROCK,20175,CHAANDHANEE MAGU
Residences,MACHCHANGOLHI,4.172038365,73.50747228,LIVAAZAA HOUSE,20239,AMEENEE MAGU
Residences,GALOLHU,4.174585058,73.51366818,LIVERPOOL,20088,SHABNAM MAGU
Residences,GALOLHU,4.174534231,73.51392299,LIVERPOOL VILLA,20088,NIROLHU MAGU
Residences,MAAFANNU,4.174475379,73.50416511,LIYAA AAGE,20316,SABUDHELI MAGU
Residences,MAAFANNU,4.174467354,73.50424558,LIYAAGE,20316,HANDHUVAREE HINGUN
Residences,GALOLHU,4.174734863,73.51047635,LIYAN,20139,RANVILAA GOALHI
Residences,MAAFANNU,4.177658733,73.50656837,LIYOANIS,20255,FEEROAZU MAGU
Residences,MAAFANNU,4.173405341,73.50349456,LOAFARU,20329,HAVEEREE HINGUN
Residences,HENVEIRU,4.172602812,73.5170424,LOAJEHI AAGE,20022,HITHIGAS MAGU
Residences,GALOLHU,4.175350134,73.5118416,LOAJEHIGE,20131,ALIKILEGEFAANU MAGU
Residences,MAAFANNU,4.17215607,73.50379229,LOAKASHI,20319,AMEENEE MAGU
Residences,MAAFANNU,4.177428676,73.50655496,LOAKURI,20255,CARNATION MAGU
Residences,MACHCHANGOLHI,4.176270364,73.50996137,LOAMAAFAANU,20159,BODUFULHAH GOALHI
Residences,GALOLHU,4.175366185,73.51200789,LOARAS,20131,ALIKILEGEFAANU MAGU
Residences,MACHCHANGOLHI,4.176214188,73.50995064,LOATHALHAAGE,20159,BODUFULHAH GOALHI
Residences,HENVEIRU,4.173790555,73.51737499,LOBBY,20007,DHUNBUGAS MAGU
Residences,GALOLHU,4.176438895,73.51311833,LOBEKAN,20098,HADHEEBEE MAGU
,MAAFANNU,4.179555364,73.5086149,LOCAL MARKETTING CENTRE,20207,HAVEEREE HINGUN
Residences,MAAFANNU,4.176890984,73.50401223,LODGE,20312,IZZUDHEEN MAGU
Residences,MACHCHANGOLHI,4.176203487,73.51010348,LOHA,20159,BODUFULHAH GOALHI
Residences,MACHCHANGOLHI,4.17189391,73.50859612,LONADHOO,20178,NIKAGAS HINGUN
Residences,HENVEIRU,4.174328249,73.51737767,LONSI,20019,MAJEEDHEE MAGU
Residences,HENVEIRU,4.176840158,73.51493955,LONUGAMUGE,20067,GULEYNOORAN MAGU
Residences,MAAFANNU,4.178447882,73.50771099,LONUGE,20221,FIYAATHOSHI MAGU
Residences,MAAFANNU,4.176714429,73.5051468,LONUMIDHILIGE,20289,KULHLHAVAH GOALHI
Residences,MAAFANNU,4.172268424,73.50589514,LONUVELI,20271,RAIVERI HINGUN
Residences,MAAFANNU,4.172145369,73.5038808,LOOBIYAA,20319,AMEENEE MAGU
Residences,MAAFANNU,4.17788344,73.50943297,LOONAAVA,20191,FAREEDHEE MAGU
Residences,HENVEIRU,4.174132967,73.51460427,LOOSEENAA,20071,SOSUN MAGU
Residences,MAAFANNU,4.175767448,73.5045433,LOOVER,20291,MAJEEDHEE MAGU
Residences,GALOLHU,4.175291282,73.51324439,LOOZAA,20100,HADHEEBEE MAGU
Residences,HENVEIRU,4.17407679,73.51459891,LOSONIYA,20071,SOSUN MAGU
Residences,MACHCHANGOLHI,4.173282287,73.50684746,LOTUS,20245,BADIFASGANDUDHOSHU MAGU
Residences,MAAFANNU,4.178116172,73.50566179,LOUISIANA,20282,CHANBEYLEE MAGU
Residences,MAAFANNU,4.173659475,73.50246191,LOVE NEST,20340,KANBA AISA RANI HINGUN
Residences,HENVEIRU,4.176548573,73.51455063,LOVE SIDE,20081,ABADHAH FEHI MAGU
Residences,MAAFANNU,4.173397316,73.50269258,LOVELY GARDEN,20341,MURANGA MAGU
Residences,MAAFANNU,4.173402666,73.50265771,LOVELY GARDEN AAGE,20341,MURANGA MAGU
Residences,HENVEIRU,4.176834808,73.51480544,LUCIFER,20068,GULEYNOORAN MAGU
Residences,HENVEIRU,4.176262339,73.51598293,LUCKY,20033,DHUNBURI MAGU
Residences,HENVEIRU,4.176567299,73.51628333,LUCKY CORNER,20028,ROASHANEE MAGU
Residences,MAAFANNU,4.174084815,73.50372518,LUCKY HEAVEN,20316,IZZUDHEEN MAGU
Residences,MACHCHANGOLHI,4.174504805,73.50807041,LUCKY HOME,20231,DHILBAHAARU MAGU
Residences,MAAFANNU,4.172396829,73.50394249,LUCKY HOUSE,20319,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.173972461,73.50373864,LUCKY LAST,20316,BLUEKIYA  MAGU
Residences,MAAFANNU,4.178624438,73.50605339,LUCKY LIGHT,20252,HAVEEREE HINGUN
Residences,HENVEIRU,4.173113755,73.51601511,LUCKY LODGE,20046,JANAVAREE MAGU
Residences,HENVEIRU,4.173127131,73.51592392,LUCKY LODGE HULHANGUBAI,20046,RAIYVILAA MAGU
Residences,MACHCHANGOLHI,4.174547607,73.50795239,LUCKY MOON,20231,DHILBAHAARU MAGU
Residences,HENVEIRU,4.174058064,73.51586223,LUCKY SHADE,20042,DHILLEE MAGU
Residences,HENVEIRU,4.174047364,73.5159561,LUCKY SHADE 2,20042,DHILLEE MAGU
Residences,MAAFANNU,4.177854014,73.50417316,LUCKY STAR,20310,HAVEEREE HINGUN
Residences,GALOLHU,4.172364728,73.51344824,LUCKY STEP,20091,DHON ADHARAADHA HINGUN
Residences,MACHCHANGOLHI,4.174558307,73.50792557,LUCKY VIEW,20231,DHILBAHAARU MAGU
Residences,HENVEIRU,4.172174796,73.51403832,LUMA,20075,KASHIMAA HINGUN
Residences,MACHCHANGOLHI,4.17629444,73.51029396,LUNA VIEW,20159,BODUFULHAH GOALHI
Residences,MAAFANNU,4.175478538,73.50386202,LUNAR,20314,IZZUDHEEN MAGU
Residences,MAAFANNU,4.174839192,73.50575835,LUNBOAGASDHOSHUGE,20276,ASAREE HINGUN
Residences,MACHCHANGOLHI,4.172752617,73.50618482,LUNBOAGE,20247,ISKANDHARU MAGU
Residences,MAAFANNU,4.175342109,73.50527018,LUNBOAMAAGE,20292,MIRIYAAS MAGU
Residences,MAAFANNU,4.175406311,73.50524604,LUNBOAMAAGE UTHURUBAI,20292,MIRIYAAS MAGU
Residences,HENVEIRU,4.174579708,73.51496369,LUNCH MEAD,20060,MAJEEDHEE MAGU
Residences,HENVEIRU,4.176529848,73.51621628,LUNERIA,20031,ROASHANEE MAGU
Residences,MACHCHANGOLHI,4.172348677,73.50700021,LUPIN,20240,BURUZU MAGU
Residences,MAAFANNU,4.178640488,73.507424,LUSTER,20221,HAVEEREE GOALHI
Residences,MAAFANNU,4.174718812,73.50309764,LUX GARDEN,20338,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.178370305,73.50854248,LUX LODGE,20213,ORCHID MAGU
Residences,GALOLHU,4.172562685,73.51339191,LUX VILLA,20107,DHON ADHARAADHA HINGUN
Residences,GALOLHU,4.172709816,73.51319075,LUX VILLA HULHANGUBAI,20107,HUVAFENEE GOALHI
Residences,MAAFANNU,4.178327504,73.50845933,LUXLIN,20213,ORCHID MAGU
Residences,HENVEIRU,4.172741917,73.51514608,LUXURY,20063,KINBIGAS MAGU
Residences,HENVEIRU,4.174940845,73.51630211,LUXURY GARDEN,20039,ASRAFEE MAGU
Residences,HENVEIRU,4.174528881,73.51551086,LUXURY HOME,20042,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.174807091,73.50756347,LUXURY VILLA,20241,JAVAAHIRU GOALHI
Residences,GALOLHU,4.173900234,73.5112005,LUXURY WOOD,20132,FAASHANAA KILEGE  MAGU
Residences,HENVEIRU,4.1781991,73.51509511,LUXWOOD,20066,BODUTHAKURUFAANU MAGU
Residences,GALOLHU,4.17598948,73.5132283,LYON,20099,KALHUHURAA  MAGU
Residences,MAAFANNU,4.179097926,73.51029396,M H A,20183,ORCHID MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178619087,73.5051924,M H A SHOP NO 2,20279,BODUTHAKURUFAANU MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178431832,73.50469351,M IBRAAHIM FULHU FIHAARA,20281,BODUTHAKURUFAANU MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178961497,73.51017326,M M I NO 2   FIHAARA,20189,ORCHID MAGU
Residences,HENVEIRU,4.177096966,73.51558864,M N VILLA,20030,ROASHANEE MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179464412,73.50970924,M U STORE,20187,MOHAMED ISMAIL DIDI GOALHI
Residences,HENVEIRU,4.177254796,73.51664275,M U UTHAA,20028,AMEER AHMED MAGU
Residences,MAAFANNU,4.172511858,73.50546598,MAA,20271,BURUZU MAGU
Residences,HENVEIRU,4.17352037,73.51506561,MAA ALI,20044,RAIYVILAA MAGU
Residences,MAAFANNU,4.177912866,73.50974411,MAA BAGEECHAA,20191,FAREEDHEE MAGU
Residences,MAAFANNU,4.177447402,73.50648791,MAA FEENI,20255,CARNATION MAGU
Residences,HENVEIRU,4.175197654,73.51772636,MAA VILLA,20005,FILIGAS HINGUN
Residences,GALOLHU,4.17406074,73.51225734,MAABADHI,20119,BANAFSAA MAGU
Residences,MAAFANNU,4.176545898,73.5069412,MAABAGEECHAAGE,20257,FAREEDHEE MAGU
Residences,HENVEIRU,4.176829457,73.51584345,MAABANDEYRI  AAGE,20029,KASTHOORI  MAGU
Residences,HENVEIRU,4.177091616,73.51411611,MAABANDEYRIGE,20082,GULEYNOORAN MAGU
Residences,HENVEIRU,4.177035439,73.51404637,MAABANDHRIGEY HULHANGUBAI,20082,SIKKA GOALHI
Residences,GALOLHU,4.172305876,73.51323098,MAABINHURAA,20109,LONUZIYAARAIY MAGU
Residences,MACHCHANGOLHI,4.173440117,73.50707531,MAABULHAAGE,20233,GUL ALAA GOALHI
Residences,HENVEIRU,4.171340164,73.51433069,MAADHANDU,20076,KASHIMAA HINGUN
Residences,MACHCHANGOLHI,4.173988512,73.50764126,MAADHARY,20231,DHILBAHAARU MAGU
Residences,MACHCHANGOLHI,4.175272556,73.5093686,MAADHELI,20172,MAJEEDHEE MAGU
Residences,HENVEIRU,4.175954704,73.51505488,MAADHIL,20037,SOSUN MAGU
Residences,HENVEIRU,4.175633693,73.51803482,MAADHOO,20003,BODUTHAKURUFAANU MAGU
Residences,HENVEIRU,4.176832133,73.51415902,MAADHOOGE,20082,KARANKAA MAGU
Residences,GALOLHU,4.172402179,73.51231903,MAADHOONI FARU,20110,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.172396829,73.51236194,MAADHOONI VILLA,20110,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.177615932,73.51572812,MAADHUNI,20026,AMEER AHMED MAGU
Residences,GALOLHU,4.175866426,73.5115626,MAADHUVAA,20129,DAISY MAGU
Residences,MAAFANNU,4.175248481,73.50333899,MAADU,20326,IRAMAA MAGU
Residences,GALOLHU,4.172840895,73.513982,MAADUMATHEEGE,20091,DHOOHIMERI MAGU
Residences,GALOLHU,4.173704952,73.51209104,MAAENBOODHOOGE,20119,SAHARAA MAGU
Residences,MAAFANNU,4.179483137,73.50932837,MAAF TRADERS,20187,IBARAHIM HASSAN DIDI MAGU
Residences,HENVEIRU,4.177476828,73.51583004,MAAFAAGAA,20030,AMEER AHMED MAGU
Residences,MACHCHANGOLHI,4.176521823,73.5090977,MAAFAALA,20193,DHIDHI GOALHI
Residences,MAAFANNU,4.178292728,73.50622505,MAAFAHI,20253,SHAMEEMEE  GOALHI
Residences,GALOLHU,4.174504805,73.51367354,MAAFAHIGE,20088,SHABNAM MAGU
Residences,GALOLHU,4.175960054,73.51249605,MAAFAIYGE,20118,KALHUHURAA  MAGU
Residences,MACHCHANGOLHI,4.17628909,73.50934982,MAAFAIYVARU,20194,DHIDHI GOALHI
Residences,MAAFANNU,4.178533485,73.50886166,MAAFANNU AAGE,20209,ORCHID MAGU
Government Offices,MAAFANNU,4.174702762,73.50268722,MAAFANNU AVASHU OFFICE,20338,SABUDHELI MAGU
Education,MAAFANNU,4.17597343,73.50251287,MAAFANNU MADHARUSA,20345,MAJEEDHEE MAGU
Residences,MAAFANNU,4.175312683,73.50315665,MAAFANNU VILLA,20337,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.177706885,73.50881338,MAAFANNUGE,20214,FAREEDHEE MAGU
Residences,GALOLHU,4.17338929,73.51045758,MAAFARIVAAGE,20147,ANOANAA GOALHI
Residences,MAAFANNU,4.176468321,73.50760639,MAAFARU,20257,ASURUMAA GOALHI
Residences,HENVEIRU,4.174400476,73.51620823,MAAFAS,20041,JANAVAREE MAGU
Residences,MAAFANNU,4.177145117,73.50515753,MAAFATHI,20288,KULHIDHOSHU MAGU
Residences,MAAFANNU,4.177030089,73.50797653,MAAFEENI,20225,CARNATION MAGU
Residences,MAAFANNU,4.173892209,73.5038808,MAAFILAAFUSHI,20317,BLUEKIYA  MAGU
Residences,HENVEIRU,4.173087004,73.51474106,MAAFILAAGE,20062,KAASINJEE MAGU
Residences,MAAFANNU,4.177821913,73.50479811,MAAFINIVAAGE,20285,HAVEEREE HINGUN
Residences,MAAFANNU,4.177816563,73.50484103,MAAFINIVAAGE AAGE,20285,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.17270714,73.5043931,MAAFINOLHU,20306,BURUZU MAGU
Residences,HENVEIRU,4.173437442,73.515248,MAAFIYA,20044,RAIYVILAA MAGU
Residences,HENVEIRU,4.17407679,73.51533651,MAAFOLHEY VILLA,20044,DHILLEE MAGU
Residences,MACHCHANGOLHI,4.172985351,73.508969,MAAFOLHEYGE,20175,NIKAGAS MAGU
Residences,MACHCHANGOLHI,4.171845758,73.50958586,MAAFUNA,20170,RAH DHEBAI HINGUN
Residences,MAAFANNU,4.173426741,73.50606685,MAAFUSHEEGE,20268,KOARU KENDI MAGU
Residences,HENVEIRU,4.174534231,73.51645231,MAAGAA,20038,MAJEEDHEE MAGU
Residences,HENVEIRU,4.177177218,73.51700753,MAAGALA,20012,MEHELI GOALHI
Residences,GALOLHU,4.172910448,73.51273209,MAAGAS,20106,BODURASGEFAANU MAGU
Residences,MACHCHANGOLHI,4.175350134,73.50756079,MAAGASDHOSHUGE,20241,MAJEEDHEE MAGU
Residences,HENVEIRU,4.177495553,73.51727307,MAAGIRI,20012,BODUTHAKURUFAANU MAGU
Residences,GALOLHU,4.174437928,73.51366818,MAAGOSHI,20088,SHABNAM MAGU
Residences,HENVEIRU,4.177468803,73.51587027,MAAHAA,20030,AMEER AHMED MAGU
Residences,MAAFANNU,4.177827264,73.50671321,MAAHAL,20255,FEEROAZU MAGU
Residences,MAAFANNU,4.177811213,73.50665957,MAAHAL HULHANGUBAI,20255,FEEROAZU MAGU
Residences,MACHCHANGOLHI,4.173207384,73.50995341,MAAHARAA,20165,RAH DHEBAI MAGU
Residences,MAAFANNU,4.176543223,73.50623041,MAAHI,20261,ORCHID MAGU
Residences,MAAFANNU,4.176417494,73.50739449,MAAHINNA,20258,ASURUMAA GOALHI
Residences,MAAFANNU,4.176318516,73.5059166,MAAHIYAA,20261,FUNA GOALHI
Residences,MAAFANNU,4.177032764,73.50517094,MAAHURAA,20288,KULHIDHOSHU MAGU
Residences,HENVEIRU,4.173132481,73.5170719,MAAIRAA,20022,BUREVI MAGU
Residences,MAAFANNU,4.176337242,73.50687683,MAAISHAA MANZIL,20257,FAREEDHEE MAGU
Residences,MACHCHANGOLHI,4.173287637,73.50748837,MAAJEHI VILLA,20233,GUL ALAA GOALHI
Residences,GALOLHU,4.176682328,73.51232976,MAAJEHIGE,20129,ALIKILEGEFAANU MAGU
Residences,GALOLHU,4.176754555,73.51205895,MAAJEHIGE AAGE,20129,DAISY MAGU
Residences,MAAFANNU,4.17365145,73.5045138,MAAKANAA,20305,GULHAZAARU GOALHI
Residences,MAAFANNU,4.178078721,73.50763057,MAAKANDU,20223,ORCHID MAGU
Residences,HENVEIRU,4.176417494,73.51753592,MAAKOALHIGE,20013,FILIGAS MAGU
